,caseid_new,children_in_hh,age_difference,race_gap,religious_gap,edu_gap,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,married_w1_married,married_w1_not married,age_gap_bin_0 to 3,age_gap_bin_11 to 20,age_gap_bin_4 to 5,age_gap_bin_6 to 10,age_gap_bin_>=20,same_sex_couple_different sex couple,same_sex_couple_same-sex couple,edu_gap_bin_0 to 2,edu_gap_bin_3 to 4,edu_gap_bin_5 to 6,edu_gap_bin_>6,parental_approval_approve,parental_approval_dont_approve,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor,age_when_met,family_size,region,metro,region_midwest,region_northeast,region_south,region_west,partner_political,resondent_political,income_gap_raw,same_political,income_gap,respondent_earn_more,relationship_quality_w1,relationship_len_cat
478,755501,0,14.0,0,0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,2,25.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,29.0,18.0,3,0,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,fair,third_quartile
479,756296,0,12.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,14.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,20.0,20.0,2,0,1,0,0,0,no preference,republican,partner earned more,0,1.0,0.0,good,second_quartile
480,758456,2,4.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,24.0,2.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
481,761391,1,9.0,0,0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,3,14.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,28.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
482,762205,0,5.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,6.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,30.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
483,767351,1,3.0,0,1,2.0,0,1,0,0,1,0,0,0,0,1,0,0,3,14.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,21.0,0.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,good,second_quartile
484,768371,2,2.0,0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,0,3,18.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,24.0,0.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
485,771351,2,3.0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,2,21.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,4.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
486,772291,2,1.0,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,14.0,3.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
487,773351,0,4.0,0,1,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2,23.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,16.0,8.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,third_quartile
488,774401,0,3.0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,30.0,0.0,0,1,0,0,1,0,no preference,other,partner earned more,0,1.0,0.0,good,second_quartile
489,775703,0,4.0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,15.0,0.0,0,1,0,0,1,0,no preference,democrat,i earned more,0,1.0,1.0,good,bottom_quartile
490,777281,2,3.0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,21.0,25.0,2,1,1,0,0,0,independent,republican,partner earned more,0,1.0,0.0,good,second_quartile
491,778421,2,1.0,0,1,0.0,0,0,1,0,0,1,1,0,0,0,0,0,3,28.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,3.0,1,1,0,0,0,1,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
492,780753,0,4.0,0,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,31.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,49.0,0.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
493,781615,0,2.0,0,1,0.0,0,0,0,0,0,1,1,1,0,0,0,0,3,26.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,40.0,0.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
494,782861,0,3.0,0,0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,2,65.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,24.0,0.0,2,1,1,0,0,0,no preference,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
495,784651,0,2.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,49.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,16.0,0.0,2,1,1,0,0,0,democrat,republican,i earned more,0,1.0,1.0,excellent,top_quartile
496,786215,0,4.0,1,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,2,12.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,13.0,10.0,1,1,0,0,0,1,no preference,democrat,i earned more,0,1.0,1.0,excellent,second_quartile
497,787561,0,15.0,0,1,3.0,0,0,0,0,1,0,0,0,1,0,0,0,2,10.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,42.0,0.0,2,1,1,0,0,0,democrat,republican,we earned about the same amount,0,0.0,,excellent,second_quartile
498,788331,0,4.0,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,22.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,good,second_quartile
499,789391,1,4.0,0,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,2,23.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,21.0,4.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,good,third_quartile
500,790595,0,0.0,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,2,31.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,28.0,2.0,0,1,0,0,1,0,no preference,democrat,partner earned more,0,1.0,0.0,good,top_quartile
501,791225,0,1.0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,6.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.0,6.0,0,1,0,0,1,0,no preference,republican,we earned about the same amount,0,0.0,,excellent,bottom_quartile
502,792573,0,10.0,1,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,2,16.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,46.0,10.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
503,793436,0,11.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,36.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,second_quartile
504,794276,0,1.0,0,1,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2,6.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,23.0,5.0,2,1,1,0,0,0,republican,democrat,partner earned more,0,1.0,0.0,excellent,bottom_quartile
505,797421,2,4.0,0,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,2,9.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,33.0,0.0,3,1,0,1,0,0,democrat,democrat,i earned more,1,1.0,1.0,poor,bottom_quartile
506,798543,0,4.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,4.75,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,52.0,0.0,3,1,0,1,0,0,independent,republican,partner earned more,0,1.0,0.0,fair,bottom_quartile
507,799451,0,0.0,0,1,8.5,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,30.0,,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
508,800531,1,3.0,0,1,2.0,0,0,0,0,0,0,1,1,0,0,0,0,2,37.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,19.0,30.0,1,1,0,0,0,1,independent,republican,partner earned more,0,1.0,0.0,fair,top_quartile
509,803573,0,0.0,0,1,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,9.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,53.0,0.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
510,805546,0,12.0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.5,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,52.0,0.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
511,806551,0,16.0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,41.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,19.0,2.0,3,1,0,1,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
512,808583,0,2.0,0,0,2.0,0,0,0,0,0,1,0,1,0,1,0,0,3,2.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,32.0,0.0,3,1,0,1,0,0,republican,republican,we earned about the same amount,1,0.0,,good,bottom_quartile
513,809281,0,0.0,0,1,1.0,0,0,0,0,1,0,1,1,0,0,0,0,3,13.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,20.0,6.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,second_quartile
514,810426,2,6.0,1,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,35.0,6.0,1,1,0,0,0,1,no preference,republican,we earned about the same amount,0,0.0,,fair,bottom_quartile
515,811741,0,1.0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,59.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17.0,10.0,2,1,1,0,0,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
516,813506,4,7.0,0,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,2,10.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,40.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,good,second_quartile
517,816456,0,2.0,1,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,2,12.0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,36.0,1.0,1,1,0,0,0,1,independent,democrat,partner earned more,0,1.0,0.0,good,second_quartile
518,817691,0,6.0,1,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,48.0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,21.0,12.0,0,1,0,0,1,0,no preference,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
519,818301,1,2.0,0,0,5.0,0,0,1,0,0,0,0,1,0,1,0,0,3,18.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,16.0,4.0,1,0,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
520,819481,2,5.0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,28.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,25.0,0.0,0,1,0,0,1,0,republican,republican,i earned more,1,1.0,1.0,excellent,third_quartile
521,820666,0,12.0,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,38.0,0.0,0,1,0,0,1,0,democrat,republican,partner earned more,0,1.0,0.0,excellent,top_quartile
522,821611,2,4.0,0,0,4.5,0,0,0,0,0,0,0,1,0,0,0,0,1,46.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,20.0,10.0,0,0,0,0,1,0,independent,democrat,we earned about the same amount,0,0.0,,excellent,top_quartile
523,825281,2,7.0,0,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,3,12.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,21.0,2.0,2,1,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,good,second_quartile
524,826486,0,5.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,46.0,0.0,1,1,0,0,0,1,democrat,democrat,we earned about the same amount,1,0.0,,excellent,bottom_quartile
525,827952,0,,0,1,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,74.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,26.0,1.0,0,1,0,0,1,0,republican,republican,refused,1,,,excellent,top_quartile
526,828286,1,2.0,0,1,1.0,0,0,1,0,0,1,0,0,1,0,0,0,3,16.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,5.0,1,0,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
527,829216,0,2.0,0,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,4.0,0,1,0,0,1,0,no preference,republican,partner earned more,0,1.0,0.0,excellent,bottom_quartile
528,830551,0,1.0,0,1,1.0,0,0,1,1,0,0,0,0,0,0,0,0,2,22.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,12.0,1.0,1,1,0,0,0,1,no preference,democrat,we earned about the same amount,0,0.0,,excellent,third_quartile
529,831431,1,3.0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,20.0,2.0,1,1,0,0,0,1,republican,republican,refused,1,,,excellent,third_quartile
530,832551,0,2.0,1,1,4.5,0,0,0,0,0,0,0,0,0,0,1,0,1,28.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,32.0,0.0,0,1,0,0,1,0,independent,republican,partner earned more,0,1.0,0.0,excellent,third_quartile
531,834531,0,5.0,0,1,2.0,0,1,0,0,0,0,0,0,0,1,0,0,2,42.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.0,1.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
532,836491,0,7.0,0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,42.0,12.0,0,0,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
533,837215,0,0.0,0,0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,3,1.75,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,20.0,0.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
534,838523,0,7.0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,50.0,2.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,bottom_quartile
535,839386,5,5.0,0,1,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,14.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,29.0,3.0,2,1,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
536,840205,0,1.0,0,1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,2,0.45,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,8.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,excellent,bottom_quartile
537,841581,0,1.0,0,1,3.0,0,0,1,0,0,0,0,1,0,0,0,0,2,46.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,17.0,20.0,0,1,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
538,842195,0,1.0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,0,0,2,6.5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,15.0,30.0,1,1,0,0,0,1,independent,democrat,i earned more,0,1.0,1.0,excellent,bottom_quartile
539,843215,0,3.0,0,1,0.0,0,0,1,0,0,0,0,1,0,1,0,0,3,1.15,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,21.0,6.0,0,1,0,0,1,0,democrat,democrat,i earned more,1,1.0,1.0,excellent,bottom_quartile
540,846681,0,4.0,0,0,1.0,0,1,0,0,0,1,1,0,0,0,1,0,4,29.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,44.0,0.0,2,1,1,0,0,0,republican,republican,partner earned more,1,1.0,0.0,excellent,third_quartile
541,847471,0,4.0,0,1,0.0,0,0,0,0,0,0,0,1,1,0,0,0,2,23.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,27.0,8.0,0,1,0,0,1,0,no preference,other,i earned more,0,1.0,1.0,good,third_quartile
542,849591,0,10.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,47.0,1.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,second_quartile
543,850621,0,3.0,1,1,3.0,0,0,1,0,0,1,0,0,0,0,0,0,2,39.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,28.0,1.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
544,852291,2,4.0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,2,10.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,24.0,1.0,1,1,0,0,0,1,republican,republican,i earned more,1,1.0,1.0,excellent,second_quartile
545,854321,1,6.0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,30.0,4.0,0,0,0,0,1,0,no preference,republican,i earned more,0,1.0,1.0,excellent,bottom_quartile
546,855291,0,2.0,0,0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,18.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,15.0,2.0,2,0,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,good,third_quartile
547,857421,0,7.0,1,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,29.0,0.0,1,1,0,0,0,1,independent,democrat,partner earned more,0,1.0,0.0,excellent,third_quartile
548,860495,0,12.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,30.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,22.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,top_quartile
549,863321,0,0.0,1,1,1.0,0,0,0,0,0,0,0,1,0,1,0,0,2,19.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,18.0,6.0,0,0,0,0,1,0,independent,republican,partner earned more,0,1.0,0.0,good,third_quartile
550,864491,0,4.0,0,1,0.0,0,0,0,0,0,0,0,1,0,1,0,0,2,35.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19.0,0.0,3,1,0,1,0,0,republican,republican,partner earned more,1,1.0,0.0,good,top_quartile
551,865761,0,10.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,13.0,0.0,1,1,0,0,0,1,republican,republican,partner earned more,1,1.0,0.0,excellent,top_quartile
552,866281,0,6.0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,19.0,6.0,1,1,0,0,0,1,republican,republican,we earned about the same amount,1,0.0,,excellent,second_quartile
553,867591,0,1.0,0,0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,2,47.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,17.0,0.0,1,1,0,0,0,1,republican,democrat,partner earned more,0,1.0,0.0,excellent,top_quartile
554,870281,1,5.0,1,1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,2,13.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,15.0,5.0,0,0,0,0,1,0,democrat,democrat,partner earned more,1,1.0,0.0,very poor,second_quartile
555,871691,0,4.0,0,1,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2,58.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,16.0,3.0,0,1,0,0,1,0,republican,republican,partner earned more,1,1.0,0.0,fair,top_quartile
556,872215,1,1.0,0,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,2,1.5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,19.0,2.0,3,1,0,1,0,0,democrat,republican,partner earned more,0,1.0,0.0,good,bottom_quartile
557,873623,0,2.0,0,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,2,14.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,40.0,2.0,0,1,0,0,1,0,democrat,democrat,we earned about the same amount,1,0.0,,good,second_quartile
558,875485,0,4.0,0,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,2,4.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,45.0,0.0,1,0,0,0,0,1,no preference,democrat,partner earned more,0,1.0,0.0,fair,bottom_quartile
559,877525,0,5.0,0,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,2,3.5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,38.0,1.0,3,1,0,1,0,0,democrat,democrat,we earned about the same amount,1,0.0,,excellent,bottom_quartile
560,878321,0,2.0,1,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,28.0,0.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,excellent,bottom_quartile
561,879303,1,7.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.15,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,30.0,2.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,good,bottom_quartile
562,881325,0,5.0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,7.5,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,29.0,3.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
563,883411,2,2.0,1,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,2,28.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,18.0,4.0,1,1,0,0,0,1,democrat,democrat,partner earned more,1,1.0,0.0,excellent,third_quartile
564,885511,0,1.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,39.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,10.0,3.0,2,0,1,0,0,0,democrat,democrat,partner earned more,1,1.0,0.0,excellent,top_quartile
565,886295,2,0.0,0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.15,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,29.0,8.0,2,0,1,0,0,0,no preference,democrat,partner earned more,0,1.0,0.0,poor,bottom_quartile
566,887421,1,1.0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,2,31.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,13.0,10.0,0,1,0,0,1,0,independent,democrat,i earned more,0,1.0,1.0,excellent,top_quartile
567,888391,0,0.0,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,30.0,0.0,0,1,0,0,1,0,republican,republican,i earned more,1,1.0,1.0,good,second_quartile
568,889295,0,0.0,1,0,7.0,0,0,0,0,0,1,0,1,0,0,0,0,2,2.5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,28.0,5.0,1,1,0,0,0,1,democrat,democrat,i earned more,1,1.0,1.0,good,bottom_quartile
569,891551,0,4.0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,39.0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,21.0,0.0,3,1,0,1,0,0,independent,democrat,i earned more,0,1.0,1.0,good,top_quartile
570,892453,2,10.0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,40.0,6.0,0,0,0,0,1,0,democrat,republican,i earned more,0,1.0,1.0,very poor,bottom_quartile
571,895411,1,3.0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,23.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,10.0,2.0,0,1,0,0,1,0,independent,republican,partner earned more,0,1.0,0.0,fair,third_quartile
