,caseid_new,married_w1,children_in_hh,age_difference,age_gap_bin_0_to_3,age_gap_bin_4_to_5,age_gap_bin_6_to_10,age_gap_bin_11_to_20,age_gap_bin_>=20,race_gap,religious_gap,same_sex_couple,parental_approval,edu_gap,edu_gap_bin_0_to_2,edu_gap_bin_3_to_4,edu_gap_bin_5_to_6,edu_gap_bin_>6,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,relationship_len,partner_deceased,relationship_quality_w1_excellent,relationship_quality_w1_fair,relationship_quality_w1_good,relationship_quality_w1_poor,relationship_quality_w1_very poor
732,1149591,1,0,1.0,1,0,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,49.0,0,0,1,0,0,0
733,1152556,0,0,4.0,0,1,0,0,0,0,0,0,0,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,33.0,0,1,0,0,0,0
734,1153741,1,0,2.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,60.0,0,1,0,0,0,0
735,1154421,1,0,1.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,21.0,0,1,0,0,0,0
736,1155496,0,0,1.0,1,0,0,0,0,0,0,0,1,5.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,33.0,0,0,0,1,0,0
737,1157671,1,0,3.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,47.0,0,1,0,0,0,0
738,1160731,1,0,4.0,0,1,0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,60.0,0,1,0,0,0,0
739,1162493,0,0,3.0,1,0,0,0,0,0,1,0,1,4.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4.0,0,0,0,1,0,0
740,1163761,1,0,0.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,64.0,0,0,0,1,0,0
741,1164235,0,1,2.0,1,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5.75,0,1,0,0,0,0
742,1166341,1,0,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,18.0,0,1,0,0,0,0
743,1169771,1,0,0.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,66.0,0,1,0,0,0,0
744,1170601,1,0,3.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.0,0,0,1,0,0,0
745,1171561,1,0,5.0,0,1,0,0,0,0,1,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.0,1,1,0,0,0,0
746,1173661,1,0,9.0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15.0,0,1,0,0,0,0
747,1177285,0,0,11.0,0,0,0,1,0,0,1,0,1,7.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,1.45,0,1,0,0,0,0
748,1179591,1,0,5.0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49.0,0,1,0,0,0,0
749,1180271,1,2,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,16.0,0,0,1,0,0,0
750,1181656,0,0,1.0,1,0,0,0,0,0,1,0,0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1,0,0,0,0
751,1183831,1,0,2.0,1,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,70.0,0,1,0,0,0,0
752,1184501,1,1,2.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,37.0,0,0,0,1,0,0
753,1185644,1,0,1.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.0,0,1,0,0,0,0
754,1187235,0,1,1.0,1,0,0,0,0,1,1,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.5,0,1,0,0,0,0
755,1188821,1,0,0.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,66.0,0,0,1,0,0,0
756,1189486,0,0,2.0,1,0,0,0,0,0,1,1,1,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4,25.0,0,0,0,1,0,0
757,1193586,1,0,2.0,1,0,0,0,0,0,0,1,1,7.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,12.0,0,0,0,1,0,0
758,1198411,1,2,2.0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27.0,0,0,1,0,0,0
759,1199541,1,0,2.0,1,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.0,0,0,0,0,0,1
760,1200626,1,0,11.0,0,0,0,1,0,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.0,0,1,0,0,0,0
761,1202681,1,0,4.0,0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,5,55.0,0,1,0,0,0,0
762,1203431,1,2,0.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,4,25.0,0,1,0,0,0,0
763,1204395,0,0,10.0,0,0,1,0,0,1,0,1,1,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.5,0,0,0,1,0,0
764,1205802,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0,1,0,0,0,0
765,1206512,0,1,3.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.0,0,0,0,1,0,0
766,1207731,1,0,4.0,0,1,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,58.0,0,0,1,0,0,0
767,1208205,0,0,1.0,1,0,0,0,0,1,1,0,1,1.0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,5.45,0,1,0,0,0,0
768,1209621,1,0,1.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,33.0,0,1,0,0,0,0
769,1210536,0,0,2.0,1,0,0,0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.0,0,1,0,0,0,0
770,1213771,1,0,4.0,0,1,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55.0,0,1,0,0,0,0
771,1214546,0,0,15.0,0,0,0,1,0,1,1,0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,9.0,0,0,0,1,0,0
772,1216365,0,2,7.0,0,0,1,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,17.0,0,0,0,1,0,0
773,1217341,1,2,2.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12.0,0,0,1,0,0,0
774,1219921,1,0,0.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,75.0,0,1,0,0,0,0
775,1220631,1,0,7.0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,34.0,0,1,0,0,0,0
776,1222671,1,0,3.0,1,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,54.0,0,0,0,1,0,0
777,1223621,1,0,4.0,0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.0,0,1,0,0,0,0
778,1225585,0,0,6.0,0,0,1,0,0,0,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0,1,0,0,0,0
779,1226651,1,0,5.0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48.0,0,0,0,1,0,0
780,1228415,0,0,9.0,0,0,1,0,0,0,1,1,1,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0.45,0,1,0,0,0,0
781,1232501,1,1,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,34.0,0,0,0,1,0,0
782,1233501,1,0,3.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,39.0,0,1,0,0,0,0
783,1234331,1,0,8.0,0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20.0,0,0,0,1,0,0
784,1235316,0,0,1.0,1,0,0,0,0,0,0,1,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.0,0,0,0,1,0,0
785,1240456,0,0,12.0,0,0,0,1,0,1,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,1,0,0
786,1241521,1,0,1.0,1,0,0,0,0,1,0,0,1,4.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,34.0,0,1,0,0,0,0
787,1243681,1,0,3.0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55.0,0,1,0,0,0,0
788,1249671,1,0,1.0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,52.0,0,1,0,0,0,0
789,1250456,0,0,5.0,0,1,0,0,0,0,1,1,1,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0
790,1252476,0,0,9.0,0,0,1,0,0,1,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.0,0,1,0,0,0,0
791,1253471,1,0,4.0,0,1,0,0,0,1,1,0,1,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.0,0,1,0,0,0,0
792,1254703,0,0,0.0,1,0,0,0,0,0,1,0,0,4.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.0,0,1,0,0,0,0
793,1255801,1,0,0.0,1,0,0,0,0,1,0,0,0,6.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,65.0,0,1,0,0,0,0
794,1256565,0,0,10.0,0,0,1,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,10.0,0,0,0,1,0,0
795,1257371,1,2,2.0,1,0,0,0,0,0,0,0,1,3.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,21.0,0,1,0,0,0,0
796,1258751,1,0,2.0,1,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,59.0,0,1,0,0,0,0
797,1260536,0,0,6.0,0,0,1,0,0,0,1,1,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,0,1,0,0,0,0
798,1261401,1,1,4.0,0,1,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,20.0,0,1,0,0,0,0
799,1262421,1,1,3.0,1,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,13.0,0,0,0,1,0,0
800,1263261,1,0,2.0,1,0,0,0,0,1,1,0,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,0,0,0
801,1265752,1,0,0.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,64.0,0,1,0,0,0,0
802,1266516,0,0,1.0,1,0,0,0,0,0,1,1,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.0,0,0,0,1,0,0
803,1267401,1,0,1.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.0,0,1,0,0,0,0
804,1269411,1,0,4.0,0,1,0,0,0,0,0,0,1,5.0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,4,15.0,0,1,0,0,0,0
805,1270636,1,0,1.0,1,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,41.0,0,1,0,0,0,0
806,1271456,0,0,3.0,1,0,0,0,0,0,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.0,0,0,0,1,0,0
807,1273236,0,0,15.0,0,0,0,1,0,0,1,0,1,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,9.0,0,1,0,0,0,0
808,1274576,1,0,4.0,0,1,0,0,0,0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22.0,0,1,0,0,0,0
809,1275585,0,0,3.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.45,0,0,1,0,0,0
810,1277421,1,3,2.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,4,29.0,0,1,0,0,0,0
811,1278541,1,1,2.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32.0,1,1,0,0,0,0
812,1279296,0,0,4.0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4.0,0,0,1,0,0,0
813,1280305,0,0,2.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,7.5,0,1,0,0,0,0
814,1281395,0,0,3.0,1,0,0,0,0,0,1,1,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0,0,1,0,0,0
815,1283621,1,0,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,42.0,0,1,0,0,0,0
816,1284701,1,0,0.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,58.0,0,1,0,0,0,0
817,1285703,0,0,6.0,0,0,1,0,0,0,0,1,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.0,0,0,0,1,0,0
818,1286415,0,0,3.0,1,0,0,0,0,0,1,1,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9.0,0,1,0,0,0,0
819,1287613,0,0,6.0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.5,0,0,0,1,0,0
820,1289291,1,2,2.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.0,0,1,0,0,0,0
821,1290401,1,2,6.0,0,0,1,0,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,12.0,0,1,0,0,0,0
822,1291771,1,0,5.0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,56.0,0,1,0,0,0,0
823,1294631,1,0,2.0,1,0,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,47.0,0,1,0,0,0,0
824,1297901,1,0,3.0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,75.0,0,1,0,0,0,0
825,1298581,1,0,8.0,0,0,1,0,0,0,1,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,21.0,0,1,0,0,0,0
826,1299356,1,5,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.0,0,1,0,0,0,0
827,1301626,0,0,6.0,0,0,1,0,0,0,1,1,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,42.0,0,1,0,0,0,0
828,1302415,0,0,5.0,0,1,0,0,0,0,0,1,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0,1,0,0,0,0
829,1303571,1,0,0.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,34.0,0,1,0,0,0,0
830,1305741,1,0,2.0,1,0,0,0,0,0,0,0,0,4.5,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,3,62.0,0,1,0,0,0,0
831,1306381,1,2,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,12.0,0,1,0,0,0,0
832,1307306,0,0,13.0,0,0,0,1,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,9.0,0,1,0,0,0,0
833,1308821,1,0,2.0,1,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,67.0,0,1,0,0,0,0
834,1310523,0,0,9.0,0,0,1,0,0,0,1,1,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.75,0,1,0,0,0,0
835,1312301,1,0,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.0,0,1,0,0,0,0
836,1313431,1,2,5.0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,26.0,0,1,0,0,0,0
837,1314201,1,0,10.0,0,0,1,0,0,0,1,0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.5,0,1,0,0,0,0
838,1315536,0,0,6.0,0,0,1,0,0,1,1,1,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.0,0,1,0,0,0,0
839,1316391,1,1,1.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,22.0,0,0,1,0,0,0
840,1320215,0,1,0.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,10.0,0,1,0,0,0,0
841,1323596,1,1,16.0,0,0,0,1,0,0,0,0,1,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,18.0,0,1,0,0,0,0
842,1325391,1,2,5.0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,29.0,0,1,0,0,0,0
843,1326451,1,2,2.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,24.0,0,1,0,0,0,0
844,1327693,0,0,25.0,0,0,0,0,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.0,0,1,0,0,0,0
845,1328713,1,3,27.0,0,0,0,0,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44.0,0,1,0,0,0,0
846,1329235,0,0,5.0,0,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,7.5,0,0,0,1,0,0
847,1330251,1,0,0.0,1,0,0,0,0,1,1,0,1,1.0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4,9.0,0,1,0,0,0,0
848,1332405,0,0,4.0,0,1,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.5,0,1,0,0,0,0
849,1333711,1,0,1.0,1,0,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,57.0,0,1,0,0,0,0
850,1334261,1,0,2.0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,9.0,0,1,0,0,0,0
851,1335363,0,1,4.0,0,1,0,0,0,1,1,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,5.75,0,0,0,1,0,0
852,1340556,0,0,11.0,0,0,0,1,0,0,1,1,0,8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,34.0,0,0,0,1,0,0
853,1341511,1,1,4.0,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,37.0,0,1,0,0,0,0
854,1345356,0,2,6.0,0,0,1,0,0,0,1,0,1,8.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,0,0,0
855,1348345,0,0,3.0,1,0,0,0,0,1,1,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0,0,0,1,0,0
856,1349311,1,0,0.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,11.0,0,1,0,0,0,0
857,1352771,1,0,4.0,0,1,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,59.0,0,1,0,0,0,0
858,1354291,1,0,12.0,0,0,0,1,0,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.0,0,1,0,0,0,0
859,1356751,1,0,0.0,1,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,63.0,0,1,0,0,0,0
860,1358455,0,0,13.0,0,0,0,1,0,0,1,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,7.5,0,1,0,0,0,0
861,1361771,1,0,1.0,1,0,0,0,0,0,0,0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,57.0,0,1,0,0,0,0
862,1363253,0,4,3.0,1,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.0,0,0,0,1,0,0
863,1364533,0,0,1.0,1,0,0,0,0,0,1,0,0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,2.5,0,0,0,1,0,0
864,1366341,1,0,26.0,0,0,0,0,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,17.0,0,1,0,0,0,0
865,1367841,1,0,10.0,0,0,1,0,0,0,1,0,0,4.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3,62.0,0,1,0,0,0,0
866,1368545,0,0,6.0,0,0,1,0,0,1,1,1,0,7.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.75,0,1,0,0,0,0
867,1369721,1,0,7.0,0,0,1,0,0,0,0,0,0,7.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,22.0,0,1,0,0,0,0
868,1370453,0,1,3.0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,11.0,0,0,1,0,0,0
869,1371681,1,0,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,57.0,0,1,0,0,0,0
870,1372391,1,3,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.0,0,1,0,0,0,0
871,1373663,0,0,20.0,0,0,0,1,0,1,1,0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5,0,0,1,0,0,0
872,1374731,1,0,4.0,0,1,0,0,0,0,1,0,0,4.5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,56.0,0,1,0,0,0,0
873,1375681,1,0,4.0,0,1,0,0,0,0,1,0,0,5.5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,41.0,0,0,0,1,0,0
874,1376386,0,0,0.0,1,0,0,0,0,0,1,1,1,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,9.0,0,0,0,1,0,0
875,1377811,1,0,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66.0,0,1,0,0,0,0
876,1378732,1,0,11.0,0,0,0,1,0,0,1,0,0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,59.0,0,0,1,0,0,0
877,1379291,1,0,3.0,1,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,13.0,0,1,0,0,0,0
878,1380606,0,0,12.0,0,0,0,1,0,0,1,1,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,29.0,0,1,0,0,0,0
879,1381205,0,2,4.0,0,1,0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5.75,0,1,0,0,0,0
880,1382546,1,0,4.0,0,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0,0,0,1,0,0
881,1383671,1,0,4.0,0,1,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,51.0,0,1,0,0,0,0
882,1384431,1,2,0.0,1,0,0,0,0,1,1,0,1,4.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,18.0,0,1,0,0,0,0
883,1386291,1,0,1.0,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.0,0,1,0,0,0,0
884,1387255,0,0,1.0,1,0,0,0,0,0,1,0,0,3.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6.5,0,0,0,1,0,0
885,1388606,0,0,0.0,1,0,0,0,0,1,1,0,1,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,0,1,0,0,0,0
886,1392612,0,0,8.0,0,0,1,0,0,0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.0,0,0,1,0,0,0
887,1393286,1,0,2.0,1,0,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.0,0,1,0,0,0,0
888,1394385,0,0,8.0,0,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.0,0,0,0,1,0,0
889,1396626,0,0,28.0,0,0,0,0,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.0,0,0,0,1,0,0
