,caseid_new,relationship_len,partner_deceased,relationship_quality_w1,category
2517,3891381,18.0,0,excellent,third_quartile
2518,3892443,13.0,0,excellent,second_quartile
2519,3894295,10.0,0,excellent,second_quartile
2520,3896594,1.75,0,excellent,bottom_quartile
2521,3897456,11.0,0,excellent,second_quartile
2522,3898286,15.0,0,excellent,second_quartile
2523,3901781,61.0,0,good,top_quartile
2524,3902395,12.0,0,excellent,second_quartile
2525,3903571,30.0,0,excellent,top_quartile
2526,3904375,9.0,0,good,bottom_quartile
2527,3906365,0.75,0,good,bottom_quartile
2528,3909431,21.0,0,excellent,third_quartile
2529,3910661,51.0,0,excellent,top_quartile
2530,3912563,10.0,0,good,second_quartile
2531,3913541,35.0,0,excellent,top_quartile
2532,3914561,34.0,0,good,top_quartile
2533,3915415,2.5,0,good,bottom_quartile
2534,3916511,24.0,0,excellent,third_quartile
2535,3917481,24.0,0,excellent,third_quartile
2536,3918383,9.0,0,good,bottom_quartile
2537,3919306,10.0,0,excellent,second_quartile
2538,3920521,32.0,0,poor,top_quartile
2539,3921501,15.0,0,excellent,second_quartile
2540,3923555,5.75,0,good,bottom_quartile
2541,3924481,29.0,0,excellent,third_quartile
2542,3925435,2.5,0,good,bottom_quartile
2543,3926361,15.0,0,good,second_quartile
2544,3927521,38.0,0,excellent,top_quartile
2545,3928361,16.0,0,excellent,second_quartile
2546,3929554,10.0,0,excellent,second_quartile
2547,3930426,17.0,0,excellent,second_quartile
2548,3932306,9.0,0,poor,bottom_quartile
2549,3933552,9.0,0,excellent,bottom_quartile
2550,3935335,2.5,0,good,bottom_quartile
2551,3936511,16.0,0,excellent,second_quartile
2552,3937436,10.0,0,good,second_quartile
2553,3941351,22.0,0,excellent,third_quartile
2554,3945453,13.0,0,good,second_quartile
2555,3946295,0.45,0,good,bottom_quartile
2556,3949583,11.0,0,excellent,second_quartile
2557,3950465,17.0,0,excellent,second_quartile
2558,3952431,26.0,0,poor,third_quartile
2559,3953206,10.0,0,excellent,second_quartile
2560,3954341,23.0,0,excellent,third_quartile
2561,3957226,2.5,0,excellent,bottom_quartile
2562,3958341,19.0,0,excellent,third_quartile
2563,3959235,2.5,0,good,bottom_quartile
2564,3960301,12.0,0,excellent,second_quartile
2565,3962581,46.0,0,good,top_quartile
2566,3965421,29.0,0,excellent,third_quartile
2567,3968596,10.0,0,good,second_quartile
2568,3971256,7.0,0,fair,bottom_quartile
2569,3974261,10.0,0,good,second_quartile
2570,3975505,3.5,0,fair,bottom_quartile
2571,3976383,2.5,0,good,bottom_quartile
2572,3977691,38.0,0,excellent,top_quartile
2573,3979235,2.5,0,good,bottom_quartile
2574,3980413,12.0,0,good,second_quartile
2575,3981321,16.0,0,good,second_quartile
2576,3982235,0.45,0,fair,bottom_quartile
2577,3984371,12.0,0,good,second_quartile
2578,3986455,20.0,0,excellent,third_quartile
2579,3987371,19.0,0,good,third_quartile
2580,3989245,9.0,0,good,bottom_quartile
2581,3990426,15.0,0,excellent,second_quartile
2582,3991391,18.0,0,fair,third_quartile
2583,3993486,7.0,0,fair,bottom_quartile
2584,3994301,15.0,0,excellent,second_quartile
2585,3995436,20.0,0,excellent,third_quartile
2586,3996271,6.0,0,fair,bottom_quartile
2587,3997265,8.0,0,excellent,bottom_quartile
2588,3998541,34.0,0,excellent,top_quartile
2589,3999403,2.5,0,excellent,bottom_quartile
2590,4000465,3.15,0,good,bottom_quartile
2591,4001391,14.0,0,excellent,second_quartile
2592,4005581,39.0,0,excellent,top_quartile
2593,4006641,45.0,0,fair,top_quartile
2594,4007271,9.0,0,excellent,bottom_quartile
2595,4009326,7.0,0,good,bottom_quartile
2596,4010416,14.0,0,excellent,second_quartile
2597,4011225,9.0,0,excellent,bottom_quartile
2598,4013336,17.0,0,fair,second_quartile
2599,4014721,16.0,0,fair,second_quartile
2600,4016605,42.0,0,good,top_quartile
2601,4018584,36.0,0,fair,top_quartile
2602,4020486,21.0,0,excellent,third_quartile
2603,4021321,,0,good,top_quartile
2604,4027356,24.0,0,excellent,third_quartile
2605,4028461,16.0,0,good,second_quartile
2606,4031246,2.5,0,excellent,bottom_quartile
2607,4032561,22.0,0,good,third_quartile
2608,4037586,21.0,0,fair,third_quartile
2609,4040561,18.0,0,good,third_quartile
2610,4041271,14.0,0,excellent,second_quartile
2611,4042195,1.75,0,excellent,bottom_quartile
2612,4043671,12.0,0,good,second_quartile
2613,4044591,9.0,0,good,bottom_quartile
2614,4045235,1.5,0,excellent,bottom_quartile
2615,4047271,18.0,0,excellent,third_quartile
2616,4048611,45.0,0,very poor,top_quartile
2617,4050291,9.0,0,excellent,bottom_quartile
2618,4051576,21.0,0,excellent,third_quartile
2619,4052346,0.05,0,good,bottom_quartile
2620,4054305,14.0,0,good,second_quartile
2621,4055261,13.0,0,excellent,second_quartile
2622,4056536,30.0,0,excellent,top_quartile
2623,4057293,4.5,0,excellent,bottom_quartile
2624,4059602,46.0,0,fair,top_quartile
2625,4061201,12.0,0,good,second_quartile
2626,4064361,25.0,0,fair,third_quartile
2627,4065491,29.0,0,excellent,third_quartile
2628,4066436,5.0,0,good,bottom_quartile
2629,4067321,16.0,0,excellent,second_quartile
2630,4069331,13.0,0,good,second_quartile
2631,4071353,17.0,0,good,second_quartile
2632,4072283,3.5,0,excellent,bottom_quartile
2633,4073291,16.0,0,excellent,second_quartile
2634,4074333,12.0,0,good,second_quartile
2635,4076391,17.0,0,excellent,second_quartile
2636,4077433,0.15,0,good,bottom_quartile
2637,4078261,12.0,0,excellent,second_quartile
2638,4080471,27.0,0,fair,third_quartile
2639,4082563,5.45,0,good,bottom_quartile
2640,4083471,26.0,0,excellent,third_quartile
2641,4084391,29.0,0,excellent,third_quartile
2642,4086476,20.0,0,good,third_quartile
2643,4087611,42.0,0,good,top_quartile
2644,4088495,20.0,0,good,third_quartile
2645,4089221,9.0,0,excellent,bottom_quartile
2646,4090741,61.0,0,good,top_quartile
2647,4091205,5.75,0,excellent,bottom_quartile
2648,4092313,0.15,0,good,bottom_quartile
2649,4093341,14.0,0,excellent,second_quartile
2650,4095225,10.0,0,excellent,second_quartile
2651,4096646,34.0,0,excellent,top_quartile
2652,4098234,9.0,0,excellent,bottom_quartile
2653,4100616,39.0,0,good,top_quartile
2654,4101551,40.0,0,fair,top_quartile
2655,4103576,9.0,0,excellent,bottom_quartile
2656,4104711,59.0,0,excellent,top_quartile
2657,4106215,9.0,0,excellent,bottom_quartile
2658,4107311,18.0,0,poor,third_quartile
2659,4108271,12.0,0,excellent,second_quartile
2660,4109271,14.0,0,excellent,second_quartile
2661,4110451,17.0,0,fair,second_quartile
2662,4111331,17.0,0,excellent,second_quartile
2663,4114295,,0,good,top_quartile
2664,4115421,25.0,0,excellent,third_quartile
2665,4117371,10.0,0,excellent,second_quartile
2666,4118275,11.0,0,fair,second_quartile
2667,4119623,2.75,0,fair,bottom_quartile
2668,4122321,13.0,0,fair,second_quartile
2669,4124276,13.0,0,good,second_quartile
2670,4126631,43.0,0,excellent,top_quartile
2671,4128391,15.0,0,good,second_quartile
2672,4130581,30.0,0,excellent,top_quartile
2673,4131553,39.0,0,excellent,top_quartile
2674,4133451,21.0,0,excellent,third_quartile
2675,4134391,18.0,0,excellent,third_quartile
2676,4135235,0.45,0,fair,bottom_quartile
2677,4136311,13.0,0,fair,second_quartile
2678,4137681,15.0,0,excellent,second_quartile
2679,4138321,19.0,0,excellent,third_quartile
2680,4139266,7.5,0,fair,bottom_quartile
2681,4140291,15.0,0,good,second_quartile
2682,4141421,30.0,0,excellent,top_quartile
2683,4142622,5.45,0,excellent,bottom_quartile
2684,4143305,4.5,0,good,bottom_quartile
2685,4145331,16.0,0,excellent,second_quartile
2686,4147263,3.5,0,good,bottom_quartile
2687,4148521,35.0,0,good,top_quartile
2688,4149281,12.0,0,good,second_quartile
2689,4150351,20.0,0,excellent,third_quartile
2690,4154401,0.0,0,excellent,bottom_quartile
2691,4156566,31.0,0,excellent,top_quartile
2692,4158544,11.0,0,excellent,second_quartile
2693,4161446,16.0,0,excellent,second_quartile
2694,4162836,38.0,0,excellent,top_quartile
2695,4164546,38.0,0,excellent,top_quartile
2696,4165616,15.0,0,excellent,second_quartile
2697,4167361,18.0,0,excellent,third_quartile
2698,4168555,37.0,0,fair,top_quartile
2699,4169431,28.0,0,excellent,third_quartile
2700,4170295,2.5,0,good,bottom_quartile
2701,4171621,32.0,1,poor,top_quartile
2702,4172215,6.5,0,excellent,bottom_quartile
2703,4174761,61.0,0,excellent,top_quartile
2704,4175506,31.0,0,fair,top_quartile
2705,4176275,1.45,0,excellent,bottom_quartile
2706,4177791,,0,excellent,top_quartile
2707,4178551,33.0,0,good,top_quartile
2708,4180501,16.0,0,excellent,second_quartile
2709,4181551,28.0,0,good,third_quartile
2710,4182701,43.0,0,excellent,top_quartile
2711,4183235,6.5,0,excellent,bottom_quartile
2712,4187491,13.0,0,excellent,second_quartile
2713,4190391,21.0,0,poor,third_quartile
2714,4191521,28.0,0,fair,third_quartile
2715,4192621,46.0,0,excellent,top_quartile
2716,4193661,52.0,0,excellent,top_quartile
2717,4194511,9.0,0,good,bottom_quartile
2718,4195661,56.0,0,,top_quartile
2719,4197351,11.0,0,excellent,second_quartile
2720,4198592,9.0,0,excellent,bottom_quartile
2721,4199553,25.0,0,fair,third_quartile
2722,4201445,6.5,0,excellent,bottom_quartile
2723,4202381,25.0,0,excellent,third_quartile
2724,4203591,41.0,0,excellent,top_quartile
2725,4204465,27.0,0,good,third_quartile
2726,4205251,11.0,0,,second_quartile
2727,4210581,10.0,0,excellent,second_quartile
2728,4212411,18.0,0,excellent,third_quartile
2729,4215471,34.0,0,good,top_quartile
2730,4216511,39.0,0,excellent,top_quartile
2731,4218401,24.0,0,excellent,third_quartile
2732,4219751,61.0,0,excellent,top_quartile
2733,4220781,63.0,0,good,top_quartile
2734,4221761,59.0,1,excellent,top_quartile
2735,4222515,2.5,0,good,bottom_quartile
2736,4224431,14.0,0,excellent,second_quartile
2737,4226275,6.5,0,good,bottom_quartile
2738,4227451,21.0,0,excellent,third_quartile
2739,4228671,34.0,0,excellent,top_quartile
2740,4229591,,1,excellent,top_quartile
2741,4231311,13.0,0,excellent,second_quartile
2742,4233321,16.0,0,excellent,second_quartile
2743,4234601,25.0,0,excellent,third_quartile
2744,4236251,7.5,0,excellent,bottom_quartile
2745,4237501,6.5,0,excellent,bottom_quartile
2746,4239461,14.0,0,excellent,second_quartile
2747,4240551,22.0,0,fair,third_quartile
2748,4241205,6.0,0,good,bottom_quartile
2749,4242391,27.0,0,excellent,third_quartile
2750,4244731,5.45,0,excellent,bottom_quartile
2751,4245591,41.0,0,excellent,top_quartile
2752,4247671,52.0,0,excellent,top_quartile
2753,4249751,60.0,0,fair,top_quartile
2754,4251691,,0,excellent,top_quartile
2755,4252251,9.0,0,good,bottom_quartile
2756,4253681,6.5,0,excellent,bottom_quartile
2757,4254681,41.0,0,good,top_quartile
2758,4255651,49.0,0,excellent,top_quartile
2759,4256503,5.0,0,excellent,bottom_quartile
2760,4258275,0.15,0,fair,bottom_quartile
2761,4259731,58.0,0,good,top_quartile
2762,4260742,18.0,0,excellent,third_quartile
2763,4261311,12.0,0,good,second_quartile
2764,4262255,5.45,0,excellent,bottom_quartile
2765,4263381,16.0,0,fair,second_quartile
2766,4265461,25.0,0,excellent,third_quartile
2767,4266721,59.0,0,excellent,top_quartile
2768,4267494,37.0,0,fair,top_quartile
2769,4270851,71.0,0,excellent,top_quartile
2770,4271215,2.5,0,good,bottom_quartile
2771,4273411,21.0,0,good,third_quartile
2772,4274443,1.45,0,excellent,bottom_quartile
2773,4275581,39.0,0,good,top_quartile
2774,4277553,6.0,0,fair,bottom_quartile
2775,4278431,30.0,0,good,top_quartile
2776,4280781,60.0,0,excellent,top_quartile
2777,4281244,3.05,0,excellent,bottom_quartile
2778,4284351,14.0,0,excellent,second_quartile
2779,4285395,7.0,0,fair,bottom_quartile
2780,4287561,35.0,0,good,top_quartile
2781,4288421,29.0,0,good,third_quartile
2782,4289621,44.0,0,excellent,top_quartile
2783,4290441,16.0,0,excellent,second_quartile
2784,4291361,22.0,0,good,third_quartile
2785,4293435,18.0,0,fair,third_quartile
2786,4295471,29.0,0,excellent,third_quartile
2787,4297541,42.0,0,excellent,top_quartile
2788,4299381,23.0,0,excellent,third_quartile
2789,4300261,14.0,0,excellent,second_quartile
2790,4302361,17.0,0,excellent,second_quartile
2791,4305691,60.0,0,excellent,top_quartile
2792,4306371,7.5,0,fair,bottom_quartile
2793,4307423,14.0,0,excellent,second_quartile
2794,4308551,36.0,0,good,top_quartile
2795,4312325,6.5,0,excellent,bottom_quartile
2796,4313491,25.0,0,excellent,third_quartile
2797,4314411,11.0,0,excellent,second_quartile
2798,4315281,9.0,0,excellent,bottom_quartile
2799,4316396,19.0,0,good,third_quartile
2800,4317556,12.0,1,good,second_quartile
2801,4318573,9.0,0,excellent,bottom_quartile
2802,4319416,7.5,0,excellent,bottom_quartile
2803,4320771,64.0,0,good,top_quartile
2804,4321381,14.0,0,good,second_quartile
2805,4322543,11.0,0,good,second_quartile
2806,4324731,29.0,0,excellent,third_quartile
2807,4325255,6.5,0,good,bottom_quartile
2808,4328571,14.0,0,excellent,second_quartile
2809,4329541,36.0,0,good,top_quartile
2810,4330621,34.0,0,fair,top_quartile
2811,4331731,59.0,0,excellent,top_quartile
2812,4332581,30.0,0,excellent,top_quartile
2813,4333481,15.0,0,excellent,second_quartile
2814,4334513,23.0,0,good,third_quartile
2815,4335822,68.0,0,excellent,top_quartile
2816,4340431,,0,excellent,top_quartile
2817,4343316,3.5,0,fair,bottom_quartile
2818,4344621,44.0,0,excellent,top_quartile
2819,4346371,25.0,0,excellent,third_quartile
2820,4349761,65.0,0,excellent,top_quartile
2821,4350661,49.0,0,excellent,top_quartile
2822,4353411,23.0,0,excellent,third_quartile
2823,4354641,53.0,0,excellent,top_quartile
2824,4355611,44.0,0,excellent,top_quartile
2825,4356205,5.15,0,good,bottom_quartile
2826,4358431,32.0,0,excellent,top_quartile
2827,4359391,28.0,0,excellent,third_quartile
2828,4360494,21.0,0,very poor,third_quartile
2829,4361581,45.0,0,excellent,top_quartile
2830,4362533,8.0,0,excellent,bottom_quartile
2831,4364852,5.0,0,excellent,bottom_quartile
2832,4365483,8.0,0,good,bottom_quartile
2833,4366752,58.0,1,excellent,top_quartile
2834,4367541,41.0,0,excellent,top_quartile
2835,4368281,11.0,0,excellent,second_quartile
2836,4370581,45.0,0,excellent,top_quartile
2837,4371446,14.0,0,good,second_quartile
2838,4372371,23.0,0,good,third_quartile
2839,4377571,44.0,0,good,top_quartile
2840,4378411,20.0,0,excellent,third_quartile
2841,4379691,,0,excellent,top_quartile
2842,4380441,29.0,0,excellent,third_quartile
2843,4381301,17.0,0,excellent,second_quartile
2844,4382215,2.5,0,excellent,bottom_quartile
2845,4384351,13.0,0,excellent,second_quartile
2846,4386461,30.0,0,good,top_quartile
2847,4387521,30.0,0,excellent,top_quartile
2848,4388561,38.0,0,excellent,top_quartile
2849,4390521,9.0,0,good,bottom_quartile
2850,4393942,71.0,0,excellent,top_quartile
2851,4394621,52.0,0,excellent,top_quartile
2852,4395551,24.0,0,excellent,third_quartile
2853,4398711,57.0,0,good,top_quartile
2854,4399291,15.0,0,excellent,second_quartile
2855,4401631,26.0,0,fair,third_quartile
2856,4402581,47.0,0,excellent,top_quartile
2857,4403543,11.0,0,good,second_quartile
2858,4405615,4.5,0,good,bottom_quartile
2859,4406731,47.0,0,excellent,top_quartile
2860,4408851,30.0,0,excellent,top_quartile
2861,4409781,63.0,0,excellent,top_quartile
2862,4411536,29.0,0,excellent,third_quartile
2863,4412621,46.0,0,excellent,top_quartile
2864,4413493,5.05,0,good,bottom_quartile
2865,4414276,17.0,0,good,second_quartile
2866,4415551,40.0,0,good,top_quartile
2867,4418316,20.0,0,good,third_quartile
2868,4420303,6.5,0,excellent,bottom_quartile
2869,4423471,18.0,0,excellent,third_quartile
2870,4425361,17.0,0,excellent,second_quartile
2871,4426401,26.0,0,excellent,third_quartile
2872,4427246,11.0,0,fair,second_quartile
2873,4431503,9.0,0,excellent,bottom_quartile
2874,4432576,20.0,0,poor,third_quartile
2875,4433411,5.15,0,fair,bottom_quartile
2876,4434531,23.0,0,fair,third_quartile
2877,4435215,9.0,0,excellent,bottom_quartile
2878,4436663,14.0,0,excellent,second_quartile
2879,4438365,10.0,0,excellent,second_quartile
2880,4441245,6.5,0,excellent,bottom_quartile
2881,4442531,32.0,0,excellent,top_quartile
2882,4443431,31.0,0,excellent,top_quartile
2883,4444421,0.45,0,good,bottom_quartile
2884,4445475,12.0,0,good,second_quartile
2885,4446591,22.0,0,good,third_quartile
2886,4448661,46.0,0,excellent,top_quartile
2887,4450326,16.0,0,good,second_quartile
2888,4451663,1.5,0,good,bottom_quartile
2889,4452631,43.0,0,excellent,top_quartile
2890,4454501,28.0,0,excellent,third_quartile
2891,4455231,9.0,0,excellent,bottom_quartile
2892,4458611,49.0,0,excellent,top_quartile
2893,4459513,5.45,0,fair,bottom_quartile
2894,4461626,16.0,0,excellent,second_quartile
2895,4463541,38.0,0,excellent,top_quartile
2896,4464341,23.0,0,good,third_quartile
2897,4466314,5.75,0,excellent,bottom_quartile
2898,4467381,25.0,0,good,third_quartile
2899,4468731,22.0,0,excellent,third_quartile
2900,4469225,0.15,0,fair,bottom_quartile
2901,4470571,31.0,0,excellent,top_quartile
2902,4472726,21.0,0,excellent,third_quartile
2903,4473641,52.0,0,fair,top_quartile
2904,4475235,7.5,0,excellent,bottom_quartile
2905,4478431,19.0,0,good,third_quartile
2906,4482311,6.5,0,excellent,bottom_quartile
2907,4483651,51.0,0,good,top_quartile
2908,4484215,9.0,0,good,bottom_quartile
2909,4486613,31.0,0,fair,top_quartile
2910,4487636,14.0,0,good,second_quartile
2911,4488225,1.75,0,excellent,bottom_quartile
2912,4489454,30.0,0,,top_quartile
2913,4490391,26.0,0,excellent,third_quartile
2914,4491286,7.5,0,excellent,bottom_quartile
2915,4493631,52.0,0,excellent,top_quartile
2916,4494331,17.0,0,poor,second_quartile
2917,4497666,16.0,0,good,second_quartile
2918,4500533,33.0,0,very poor,top_quartile
2919,4501611,45.0,0,excellent,top_quartile
2920,4503551,18.0,0,excellent,third_quartile
2921,4507671,51.0,1,good,top_quartile
2922,4508395,5.75,0,excellent,bottom_quartile
2923,4509413,14.0,0,excellent,second_quartile
2924,4510741,56.0,0,excellent,top_quartile
2925,4511465,5.75,0,excellent,bottom_quartile
2926,4512276,15.0,0,excellent,second_quartile
2927,4514371,17.0,0,good,second_quartile
2928,4516421,23.0,0,excellent,third_quartile
2929,4517611,50.0,1,good,top_quartile
2930,4518554,41.0,0,very poor,top_quartile
2931,4519351,16.0,0,excellent,second_quartile
2932,4520291,13.0,0,excellent,second_quartile
2933,4521281,14.0,0,excellent,second_quartile
2934,4523603,14.0,0,good,second_quartile
2935,4524561,39.0,0,excellent,top_quartile
2936,4525621,51.0,0,excellent,top_quartile
2937,4526441,11.0,0,excellent,second_quartile
2938,4528265,,0,,top_quartile
2939,4529391,28.0,0,good,third_quartile
2940,4530271,15.0,0,excellent,second_quartile
2941,4531301,17.0,0,good,second_quartile
2942,4532215,6.5,0,excellent,bottom_quartile
2943,4533583,1.5,0,excellent,bottom_quartile
2944,4535581,28.0,0,good,third_quartile
2945,4536841,71.0,0,excellent,top_quartile
2946,4537711,56.0,0,excellent,top_quartile
2947,4540205,0.05,0,good,bottom_quartile
2948,4541251,9.0,0,excellent,bottom_quartile
2949,4542311,13.0,0,excellent,second_quartile
2950,4543451,17.0,0,good,second_quartile
2951,4544235,0.15,0,poor,bottom_quartile
2952,4545406,16.0,0,good,second_quartile
2953,4546401,15.0,0,excellent,second_quartile
2954,4548516,13.0,0,fair,second_quartile
2955,4550281,13.0,0,excellent,second_quartile
2956,4551255,9.0,0,excellent,bottom_quartile
2957,4553431,15.0,0,excellent,second_quartile
2958,4554371,23.0,0,good,third_quartile
2959,4556543,1.05,0,good,bottom_quartile
2960,4557505,18.0,0,excellent,third_quartile
2961,4558443,14.0,0,excellent,second_quartile
2962,4560291,13.0,0,good,second_quartile
2963,4561581,13.0,0,good,second_quartile
2964,4562195,5.45,0,excellent,bottom_quartile
2965,4563631,41.0,0,excellent,top_quartile
2966,4564771,60.0,0,excellent,top_quartile
2967,4565321,16.0,0,good,second_quartile
2968,4566501,28.0,0,good,third_quartile
2969,4568663,41.0,0,good,top_quartile
2970,4570401,25.0,0,excellent,third_quartile
2971,4571335,1.5,0,good,bottom_quartile
2972,4572586,18.0,0,excellent,third_quartile
2973,4573611,46.0,0,excellent,top_quartile
2974,4575421,29.0,0,excellent,third_quartile
2975,4576481,30.0,0,excellent,top_quartile
2976,4579466,12.0,0,good,second_quartile
2977,4581721,28.0,0,excellent,third_quartile
2978,4582532,28.0,1,excellent,third_quartile
2979,4583501,34.0,0,excellent,top_quartile
2980,4588291,14.0,0,excellent,second_quartile
2981,4590661,55.0,0,good,top_quartile
2982,4591396,13.0,0,good,second_quartile
2983,4592421,23.0,0,excellent,third_quartile
2984,4593421,18.0,0,excellent,third_quartile
2985,4596491,9.0,0,excellent,bottom_quartile
2986,4597381,14.0,0,good,second_quartile
2987,4598275,0.15,0,good,bottom_quartile
2988,4599246,1.5,0,good,bottom_quartile
2989,4601511,37.0,0,excellent,top_quartile
2990,4602424,23.0,0,very poor,third_quartile
2991,4603581,47.0,0,excellent,top_quartile
2992,4605321,18.0,0,good,third_quartile
2993,4607235,6.5,0,excellent,bottom_quartile
2994,4608683,11.0,0,excellent,second_quartile
2995,4609371,6.0,0,good,bottom_quartile
2996,4610625,37.0,0,good,top_quartile
2997,4611531,40.0,0,excellent,top_quartile
2998,4612421,25.0,0,excellent,third_quartile
2999,4613511,40.0,0,excellent,top_quartile
3000,4614621,47.0,0,excellent,top_quartile
3001,4617335,8.0,0,good,bottom_quartile
3002,4618291,11.0,0,good,second_quartile
3003,4619421,25.0,0,good,third_quartile
3004,4621371,18.0,0,excellent,third_quartile
3005,4622461,19.0,0,excellent,third_quartile
3006,4626536,15.0,0,excellent,second_quartile
3007,4627251,11.0,0,excellent,second_quartile
3008,4628251,10.0,0,good,second_quartile
